customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,Segment
2107,64,2,1941.0,2,1,1,211,Lost Customers
2108,12,3,3130.2599999999998,5,1,1,511,New Customers
2109,2,8,7637.12,5,4,4,544,Potential Loyalists
2110,26,7,7589.57,4,4,4,444,Potential Loyalists
2111,6,9,11111.3,5,5,5,555,Champions
2112,2,4,5958.110000000001,5,1,3,513,New Customers
2113,33,4,4987.47,3,1,2,312,Average Customers
2114,14,6,6706.46,5,3,3,533,New Customers
2115,47,2,2204.45,3,1,1,311,Average Customers
2116,105,4,5827.96,1,1,3,113,Lost Customers
2117,24,5,3925.17,4,2,2,422,Average Customers
2118,135,6,6724.4,1,3,3,133,Lost Customers
2119,67,4,5477.6,2,1,3,213,Lost Customers
2120,2,8,11028.33,5,4,5,545,Potential Loyalists
2121,89,10,11645.45,2,5,5,255,Loyal Customers
2122,8,4,4039.79,5,1,2,512,New Customers
2123,195,6,6196.02,1,3,3,133,Lost Customers
2124,57,6,7618.68,3,3,4,334,Average Customers
2125,13,6,4206.48,5,3,2,532,New Customers
2126,25,4,2963.04,4,1,1,411,Average Customers
2127,32,5,5437.05,4,2,3,423,Average Customers
2128,13,2,3787.46,5,1,1,511,New Customers
2129,149,2,1411.9299999999998,1,1,1,111,Lost Customers
2130,1,8,9169.4,5,4,5,545,Potential Loyalists
2131,101,6,7199.04,1,3,4,134,Lost Customers
2132,18,8,12668.24,4,4,5,445,Potential Loyalists
2133,120,5,6553.44,1,2,3,123,Lost Customers
2134,81,5,6556.68,2,2,3,223,Lost Customers
2135,137,2,3174.01,1,1,1,111,Lost Customers
2136,10,4,6269.92,5,1,3,513,New Customers
2137,20,4,4683.41,4,1,2,412,Average Customers
2138,29,8,11281.36,4,4,5,445,Potential Loyalists
2139,60,5,7480.94,2,2,4,224,Lost Customers
2140,98,8,9047.439999999999,2,4,5,245, At Risk
2141,76,4,4820.85,2,1,2,212,Lost Customers
2142,81,7,10200.02,2,4,5,245, At Risk
2143,27,5,5872.29,4,2,3,423,Average Customers
2144,67,8,10452.24,2,4,5,245, At Risk
2145,194,1,748.17,1,1,1,111,Lost Customers
2146,50,2,2173.1099999999997,3,1,1,311,Average Customers
2147,125,3,2953.18,1,1,1,111,Lost Customers
2148,137,4,4907.04,1,1,2,112,Lost Customers
2149,11,9,7062.67,5,5,4,554,Potential Loyalists
2150,94,6,6161.6,2,3,3,233,Lost Customers
2151,146,7,9369.73,1,4,5,145, At Risk
2152,1,9,9894.84,5,5,5,555,Champions
2153,76,8,8239.72,2,4,4,244, At Risk
2154,38,6,7924.87,3,3,4,334,Average Customers
2155,19,12,10114.46,4,5,5,455,Loyal Customers
2156,113,6,6988.71,1,3,4,134,Lost Customers
2157,161,2,2131.52,1,1,1,111,Lost Customers
2158,50,5,5982.3,3,2,3,323,Average Customers
2159,18,5,5111.04,4,2,2,422,Average Customers
2160,47,6,6852.88,3,3,4,334,Average Customers
2161,52,5,5998.47,3,2,3,323,Average Customers
2162,53,4,4785.389999999999,3,1,2,312,Average Customers
2163,70,5,3842.24,2,2,2,222,Lost Customers
2164,68,7,8585.81,2,4,4,244, At Risk
2165,0,10,9072.94,5,5,5,555,Champions
2166,58,6,6021.83,3,3,3,333,Average Customers
2167,144,6,4691.02,1,3,2,132,Lost Customers
2168,2,3,3828.1,5,1,2,512,New Customers
2169,117,6,10330.95,1,3,5,135,Lost Customers
2170,28,6,7695.75,4,3,4,434,Average Customers
2171,34,6,4500.04,3,3,2,332,Average Customers
2172,29,4,6844.5,4,1,4,414,Average Customers
2173,157,4,5112.15,1,1,2,112,Lost Customers
2174,81,6,7133.88,2,3,4,234,Lost Customers
2175,58,4,4158.65,3,1,2,312,Average Customers
2176,28,3,2662.8199999999997,4,1,1,411,Average Customers
2177,98,5,6054.27,2,2,3,223,Lost Customers
2178,77,4,3531.64,2,1,1,211,Lost Customers
2179,36,7,6889.21,3,4,4,344,Average Customers
2180,80,5,6162.33,2,2,3,223,Lost Customers
2181,51,8,6274.12,3,4,3,343,Average Customers
2182,17,8,10722.16,4,4,5,445,Potential Loyalists
2183,8,14,19071.32,5,5,5,555,Champions
2184,37,11,13468.26,3,5,5,355,Loyal Customers
2185,136,7,9578.97,1,4,5,145, At Risk
2186,154,3,4245.21,1,1,2,112,Lost Customers
2187,63,7,8284.37,2,4,4,244, At Risk
2188,70,6,6671.540000000001,2,3,3,233,Lost Customers
2189,40,10,9861.3,3,5,5,355,Loyal Customers
2190,41,8,11980.720000000001,3,4,5,345,Average Customers
2191,12,5,7172.56,5,2,4,524,New Customers
2192,42,6,4812.76,3,3,2,332,Average Customers
2193,54,4,6086.66,3,1,3,313,Average Customers
2194,42,8,8464.84,3,4,4,344,Average Customers
2195,2,6,7278.62,5,3,4,534,New Customers
2196,71,5,4425.25,2,2,2,222,Lost Customers
2197,119,3,2284.5600000000004,1,1,1,111,Lost Customers
2198,25,4,4003.11,4,1,2,412,Average Customers
2199,24,4,4628.71,4,1,2,412,Average Customers
2200,79,3,2268.7799999999997,2,1,1,211,Lost Customers
2201,30,8,11020.84,4,4,5,445,Potential Loyalists
2202,58,10,8507.06,3,5,4,354,Average Customers
2203,49,5,6421.1,3,2,3,323,Average Customers
2204,17,8,7935.08,4,4,4,444,Potential Loyalists
2205,100,4,4547.9,1,1,2,112,Lost Customers
2206,58,4,4155.32,3,1,2,312,Average Customers
2207,74,6,6263.82,2,3,3,233,Lost Customers
2208,114,6,5236.3099999999995,1,3,2,132,Lost Customers
2209,265,1,1240.31,1,1,1,111,Lost Customers
2210,27,9,8133.83,4,5,4,454,Potential Loyalists
2211,111,3,1649.1599999999999,1,1,1,111,Lost Customers
2212,41,6,4951.08,3,3,2,332,Average Customers
2213,15,5,7240.5,4,2,4,424,Average Customers
2214,27,5,5053.05,4,2,2,422,Average Customers
2215,19,2,1965.6799999999998,4,1,1,411,Average Customers
2216,74,3,3352.32,2,1,1,211,Lost Customers
2217,22,8,8779.73,4,4,5,445,Potential Loyalists
2218,21,3,4304.09,4,1,2,412,Average Customers
2219,61,5,6319.34,2,2,3,223,Lost Customers
2220,85,4,4529.9,2,1,2,212,Lost Customers
2221,94,8,9100.52,2,4,5,245, At Risk
2222,59,6,7051.67,2,3,4,234,Lost Customers
2223,54,7,5883.75,3,4,3,343,Average Customers
2224,287,3,2568.2200000000003,1,1,1,111,Lost Customers
2225,208,3,5546.31,1,1,3,113,Lost Customers
2226,49,8,8295.55,3,4,4,344,Average Customers
2227,40,5,5068.82,3,2,2,322,Average Customers
2228,168,4,3579.45,1,1,1,111,Lost Customers
2229,21,4,3937.92,4,1,2,412,Average Customers
2230,44,8,9883.84,3,4,5,345,Average Customers
2231,64,3,4555.37,2,1,2,212,Lost Customers
2232,59,6,5666.030000000001,2,3,3,233,Lost Customers
2233,63,7,6778.26,2,4,3,243,Lost Customers
2234,57,7,4055.89,3,4,2,342,Average Customers
2235,80,6,7834.27,2,3,4,234,Lost Customers
2236,1,3,4226.47,5,1,2,512,New Customers
2237,38,7,7412.94,3,4,4,344,Average Customers
2238,141,3,4185.99,1,1,2,112,Lost Customers
2239,32,2,1693.21,4,1,1,411,Average Customers
2240,31,12,13961.45,4,5,5,455,Loyal Customers
2241,17,4,4335.0,4,1,2,412,Average Customers
2242,170,3,2540.1099999999997,1,1,1,111,Lost Customers
2243,183,3,2141.05,1,1,1,111,Lost Customers
2244,63,5,5963.92,2,2,3,223,Lost Customers
2245,74,7,7779.9,2,4,4,244, At Risk
2246,99,4,4027.99,1,1,2,112,Lost Customers
2247,29,7,8149.4800000000005,4,4,4,444,Potential Loyalists
2248,51,8,8369.31,3,4,4,344,Average Customers
2249,112,5,5600.46,1,2,3,123,Lost Customers
2250,124,3,3011.79,1,1,1,111,Lost Customers
2251,15,7,5798.71,4,4,3,443,Average Customers
2252,130,5,5648.85,1,2,3,123,Lost Customers
2253,84,6,7418.9400000000005,2,3,4,234,Lost Customers
2254,3,6,5579.54,5,3,3,533,New Customers
2255,143,3,3400.21,1,1,1,111,Lost Customers
2256,169,3,4499.85,1,1,2,112,Lost Customers
2257,64,5,6440.81,2,2,3,223,Lost Customers
2258,52,7,8399.53,3,4,4,344,Average Customers
2259,161,4,4205.21,1,1,2,112,Lost Customers
2260,17,6,8234.9,4,3,4,434,Average Customers
2261,35,4,3875.61,3,1,2,312,Average Customers
2262,75,4,3058.55,2,1,1,211,Lost Customers
2263,35,5,6359.93,3,2,3,323,Average Customers
2264,153,6,5198.18,1,3,2,132,Lost Customers
2265,95,3,3990.7799999999997,2,1,2,212,Lost Customers
2266,29,10,8911.6,4,5,5,455,Loyal Customers
2267,99,5,5466.639999999999,1,2,3,123,Lost Customers
2268,35,8,9258.43,3,4,5,345,Average Customers
2269,47,7,9233.33,3,4,5,345,Average Customers
2270,129,5,7588.29,1,2,4,124,Lost Customers
2271,177,1,1362.99,1,1,1,111,Lost Customers
2272,104,6,8116.8,1,3,4,134,Lost Customers
2273,26,10,9867.35,4,5,5,455,Loyal Customers
2274,55,2,142.98,3,1,1,311,Average Customers
2275,121,6,8289.0,1,3,4,134,Lost Customers
2276,10,4,4714.45,5,1,2,512,New Customers
2277,36,4,4721.53,3,1,2,312,Average Customers
2278,34,5,3123.04,3,2,1,321,Average Customers
2279,35,8,7565.7,3,4,4,344,Average Customers
2280,24,5,6373.32,4,2,3,423,Average Customers
2281,38,7,8021.26,3,4,4,344,Average Customers
2282,14,6,6818.610000000001,5,3,4,534,New Customers
2283,30,7,7052.93,4,4,4,444,Potential Loyalists
2284,34,7,7556.9400000000005,3,4,4,344,Average Customers
2285,39,7,4829.54,3,4,2,342,Average Customers
2286,49,5,4606.01,3,2,2,322,Average Customers
2287,159,2,1083.52,1,1,1,111,Lost Customers
2288,29,6,6972.7,4,3,4,434,Average Customers
2289,59,5,6450.51,2,2,3,223,Lost Customers
2290,72,6,7476.58,2,3,4,234,Lost Customers
2291,107,1,792.9,1,1,1,111,Lost Customers
2292,45,7,8732.619999999999,3,4,4,344,Average Customers
2293,85,5,5018.52,2,2,2,222,Lost Customers
2294,73,7,9680.22,2,4,5,245, At Risk
2295,17,4,5830.14,4,1,3,413,Average Customers
2296,36,4,5259.05,3,1,2,312,Average Customers
2297,37,5,6232.6900000000005,3,2,3,323,Average Customers
2298,45,6,6997.85,3,3,4,334,Average Customers
2299,59,6,4359.32,2,3,2,232,Lost Customers
2300,17,4,7346.110000000001,4,1,4,414,Average Customers
2301,5,7,10628.94,5,4,5,545,Potential Loyalists
2302,53,3,4412.84,3,1,2,312,Average Customers
2303,144,2,2696.8599999999997,1,1,1,111,Lost Customers
2304,3,7,9747.9,5,4,5,545,Potential Loyalists
2305,78,5,6011.6900000000005,2,2,3,223,Lost Customers
2306,6,4,4938.639999999999,5,1,2,512,New Customers
2307,81,11,10123.71,2,5,5,255,Loyal Customers
2308,13,9,11438.369999999999,5,5,5,555,Champions
2309,53,12,16122.34,3,5,5,355,Loyal Customers
2310,15,7,9599.97,4,4,5,445,Potential Loyalists
2311,66,5,6375.870000000001,2,2,3,223,Lost Customers
2312,28,5,7250.51,4,2,4,424,Average Customers
2313,44,6,4657.8,3,3,2,332,Average Customers
2314,48,3,4114.37,3,1,2,312,Average Customers
2315,152,5,2737.7999999999997,1,2,1,121,Lost Customers
2316,46,4,2908.85,3,1,1,311,Average Customers
2317,53,5,6735.95,3,2,3,323,Average Customers
2318,16,7,8129.61,4,4,4,444,Potential Loyalists
2319,9,4,7191.200000000001,5,1,4,514,New Customers
2320,24,3,2655.46,4,1,1,411,Average Customers
2321,161,3,5473.58,1,1,3,113,Lost Customers
2322,67,4,4035.5099999999998,2,1,2,212,Lost Customers
2323,212,3,4599.45,1,1,2,112,Lost Customers
2324,78,5,5621.34,2,2,3,223,Lost Customers
2325,12,6,7084.51,5,3,4,534,New Customers
2326,112,1,774.53,1,1,1,111,Lost Customers
2327,224,3,4153.110000000001,1,1,2,112,Lost Customers
2328,151,1,441.49,1,1,1,111,Lost Customers
2329,8,5,4252.36,5,2,2,522,New Customers
2330,4,3,2391.06,5,1,1,511,New Customers
2331,19,7,5341.04,4,4,3,443,Average Customers
2332,31,4,1972.9,4,1,1,411,Average Customers
2333,92,4,5216.82,2,1,2,212,Lost Customers
2334,69,3,3616.74,2,1,1,211,Lost Customers
2335,11,7,7350.46,5,4,4,544,Potential Loyalists
2336,74,9,10942.55,2,5,5,255,Loyal Customers
2337,172,3,2169.36,1,1,1,111,Lost Customers
2338,23,7,7546.18,4,4,4,444,Potential Loyalists
2339,11,9,10497.39,5,5,5,555,Champions
2340,5,9,9442.23,5,5,5,555,Champions
2341,13,8,11392.11,5,4,5,545,Potential Loyalists
2342,65,4,4988.86,2,1,2,212,Lost Customers
2343,62,3,4215.4,2,1,2,212,Lost Customers
2344,47,6,6947.3,3,3,4,334,Average Customers
2345,0,5,7439.41,5,2,4,524,New Customers
2346,162,5,6429.33,1,2,3,123,Lost Customers
2347,87,9,10730.51,2,5,5,255,Loyal Customers
2348,60,4,2451.77,2,1,1,211,Lost Customers
2349,54,5,3608.1400000000003,3,2,1,321,Average Customers
2350,180,6,5770.32,1,3,3,133,Lost Customers
2351,55,8,8325.25,3,4,4,344,Average Customers
2352,36,1,1292.84,3,1,1,311,Average Customers
2353,81,10,11013.74,2,5,5,255,Loyal Customers
2354,36,5,4817.55,3,2,2,322,Average Customers
2355,70,5,5619.5599999999995,2,2,3,223,Lost Customers
2356,146,4,5020.27,1,1,2,112,Lost Customers
2357,40,4,5811.12,3,1,3,313,Average Customers
2358,3,11,8523.43,5,5,4,554,Potential Loyalists
2359,82,8,9029.74,2,4,5,245, At Risk
2360,27,6,8601.41,4,3,4,434,Average Customers
2361,22,7,7640.51,4,4,4,444,Potential Loyalists
2362,45,3,3007.23,3,1,1,311,Average Customers
2363,58,6,5473.37,3,3,3,333,Average Customers
2364,43,5,8404.81,3,2,4,324,Average Customers
2365,1,5,5448.58,5,2,3,523,New Customers
2366,19,5,5543.95,4,2,3,423,Average Customers
2367,25,7,9334.85,4,4,5,445,Potential Loyalists
2368,74,6,7617.099999999999,2,3,4,234,Lost Customers
2369,1,8,11223.94,5,4,5,545,Potential Loyalists
2370,20,3,3107.9700000000003,4,1,1,411,Average Customers
2371,93,5,7720.1,2,2,4,224,Lost Customers
2372,0,9,8295.0,5,5,4,554,Potential Loyalists
2373,45,4,4758.4400000000005,3,1,2,312,Average Customers
2374,14,7,7495.68,5,4,4,544,Potential Loyalists
2375,43,7,9972.86,3,4,5,345,Average Customers
2376,11,4,5599.33,5,1,3,513,New Customers
2377,7,5,8081.98,5,2,4,524,New Customers
2378,10,5,5040.639999999999,5,2,2,522,New Customers
2379,3,11,13030.07,5,5,5,555,Champions
2380,42,7,7948.44,3,4,4,344,Average Customers
2381,29,7,7877.93,4,4,4,444,Potential Loyalists
2382,38,7,3369.77,3,4,1,341,Average Customers
2383,21,9,13104.08,4,5,5,455,Loyal Customers
2384,59,6,5845.17,2,3,3,233,Lost Customers
2385,31,8,7901.9400000000005,4,4,4,444,Potential Loyalists
2386,12,7,7710.12,5,4,4,544,Potential Loyalists
2387,182,2,591.31,1,1,1,111,Lost Customers
2388,113,7,10013.26,1,4,5,145, At Risk
2389,8,3,2456.1800000000003,5,1,1,511,New Customers
2390,69,7,9982.43,2,4,5,245, At Risk
2391,12,10,10874.65,5,5,5,555,Champions
2392,26,5,5215.18,4,2,2,422,Average Customers
2393,122,2,1228.76,1,1,1,111,Lost Customers
2394,90,1,980.37,2,1,1,211,Lost Customers
2395,62,1,230.91,2,1,1,211,Lost Customers
2396,0,5,5478.09,5,2,3,523,New Customers
2397,53,9,10464.01,3,5,5,355,Loyal Customers
2398,113,3,2426.93,1,1,1,111,Lost Customers
2399,38,6,6424.44,3,3,3,333,Average Customers
2400,19,8,10452.28,4,4,5,445,Potential Loyalists
2401,21,8,10935.93,4,4,5,445,Potential Loyalists
2402,78,3,4490.75,2,1,2,212,Lost Customers
2403,150,5,3202.84,1,2,1,121,Lost Customers
2404,2,6,9279.27,5,3,5,535,New Customers
2405,45,6,3528.3599999999997,3,3,1,331,Average Customers
2406,80,4,4117.37,2,1,2,212,Lost Customers
2407,68,6,6205.71,2,3,3,233,Lost Customers
2408,24,3,3920.17,4,1,2,412,Average Customers
2409,49,7,7117.35,3,4,4,344,Average Customers
2410,36,7,7649.62,3,4,4,344,Average Customers
2411,223,4,6535.39,1,1,3,113,Lost Customers
2412,17,6,7097.639999999999,4,3,4,434,Average Customers
2413,58,7,8666.869999999999,3,4,4,344,Average Customers
2414,4,4,5682.46,5,1,3,513,New Customers
2415,43,5,4412.09,3,2,2,322,Average Customers
2416,222,2,2220.23,1,1,1,111,Lost Customers
2417,22,1,1129.13,4,1,1,411,Average Customers
2418,2,7,9068.28,5,4,5,545,Potential Loyalists
2419,51,8,8651.87,3,4,4,344,Average Customers
2420,139,3,2367.71,1,1,1,111,Lost Customers
2421,0,6,2836.38,5,3,1,531,New Customers
2422,32,5,4670.18,4,2,2,422,Average Customers
2423,59,1,202.62,2,1,1,211,Lost Customers
2424,67,7,5910.3099999999995,2,4,3,243,Lost Customers
2425,8,9,8310.5,5,5,4,554,Potential Loyalists
2426,16,5,8399.89,4,2,4,424,Average Customers
2427,3,6,7962.36,5,3,4,534,New Customers
2428,10,9,10167.49,5,5,5,555,Champions
2429,222,3,3811.29,1,1,1,111,Lost Customers
2430,115,4,3385.21,1,1,1,111,Lost Customers
2431,218,2,1447.1799999999998,1,1,1,111,Lost Customers
2432,32,7,4898.05,4,4,2,442,Average Customers
2433,26,10,10945.11,4,5,5,455,Loyal Customers
2434,0,9,10024.41,5,5,5,555,Champions
2435,123,5,6950.49,1,2,4,124,Lost Customers
2436,16,4,3919.84,4,1,2,412,Average Customers
2437,198,2,1436.8,1,1,1,111,Lost Customers
2438,27,7,6007.49,4,4,3,443,Average Customers
2439,18,6,5841.8,4,3,3,433,Average Customers
2440,53,4,5001.4400000000005,3,1,2,312,Average Customers
2441,28,2,2059.61,4,1,1,411,Average Customers
2442,80,6,5014.139999999999,2,3,2,232,Lost Customers
2443,12,6,6182.68,5,3,3,533,New Customers
2444,44,4,5166.36,3,1,2,312,Average Customers
2445,17,5,5245.21,4,2,2,422,Average Customers
2446,71,7,9602.64,2,4,5,245, At Risk
2447,39,7,7729.64,3,4,4,344,Average Customers
2448,6,6,5418.88,5,3,3,533,New Customers
2449,76,6,8199.95,2,3,4,234,Lost Customers
2450,40,2,3861.74,3,1,2,312,Average Customers
2451,17,3,3247.8500000000004,4,1,1,411,Average Customers
2452,9,4,4209.71,5,1,2,512,New Customers
2453,56,6,4683.469999999999,3,3,2,332,Average Customers
2454,29,11,11914.73,4,5,5,455,Loyal Customers
2455,75,8,8482.92,2,4,4,244, At Risk
2456,167,6,6887.07,1,3,4,134,Lost Customers
2457,52,6,8023.24,3,3,4,334,Average Customers
2458,4,7,11224.23,5,4,5,545,Potential Loyalists
2459,53,11,11877.19,3,5,5,355,Loyal Customers
2460,50,4,4291.639999999999,3,1,2,312,Average Customers
2461,31,6,4090.26,4,3,2,432,Average Customers
2462,24,6,5779.98,4,3,3,433,Average Customers
2463,64,8,9906.89,2,4,5,245, At Risk
2464,2,13,14574.06,5,5,5,555,Champions
2465,11,10,10135.89,5,5,5,555,Champions
2466,19,5,4796.14,4,2,2,422,Average Customers
2467,21,5,2590.13,4,2,1,421,Average Customers
2468,21,10,13390.75,4,5,5,455,Loyal Customers
2469,20,7,10397.56,4,4,5,445,Potential Loyalists
2470,12,4,3356.1,5,1,1,511,New Customers
2471,13,5,5699.45,5,2,3,523,New Customers
2472,85,6,7612.35,2,3,4,234,Lost Customers
2473,113,5,4256.68,1,2,2,122,Lost Customers
2474,31,8,7916.51,4,4,4,444,Potential Loyalists
2475,85,7,10009.91,2,4,5,245, At Risk
2476,14,14,14578.69,5,5,5,555,Champions
2477,40,1,2005.66,3,1,1,311,Average Customers
2478,114,7,5012.3099999999995,1,4,2,142,Lost Customers
2479,2,7,3335.31,5,4,1,541,New Customers
2480,42,5,6781.5,3,2,3,323,Average Customers
2481,20,7,5825.4,4,4,3,443,Average Customers
2482,232,3,3110.6899999999996,1,1,1,111,Lost Customers
2483,69,5,3026.94,2,2,1,221,Lost Customers
2484,24,6,5472.78,4,3,3,433,Average Customers
2485,4,6,5955.21,5,3,3,533,New Customers
2486,229,2,3246.42,1,1,1,111,Lost Customers
2487,98,4,2978.64,2,1,1,211,Lost Customers
2488,18,6,6900.389999999999,4,3,4,434,Average Customers
2489,40,8,11411.16,3,4,5,345,Average Customers
2490,38,5,7816.21,3,2,4,324,Average Customers
2491,105,6,3798.2,1,3,1,131,Lost Customers
2492,7,10,12661.35,5,5,5,555,Champions
2493,54,3,3796.09,3,1,1,311,Average Customers
2494,95,7,6744.39,2,4,3,243,Lost Customers
2495,31,8,5497.11,4,4,3,443,Average Customers
2496,196,5,2095.52,1,2,1,121,Lost Customers
2497,46,4,4265.4400000000005,3,1,2,312,Average Customers
2498,7,8,9981.91,5,4,5,545,Potential Loyalists
2499,175,3,3848.07,1,1,2,112,Lost Customers
2500,23,3,2535.87,4,1,1,411,Average Customers
2501,18,7,7685.12,4,4,4,444,Potential Loyalists
2502,14,5,4196.26,5,2,2,522,New Customers
2503,108,4,4951.0,1,1,2,112,Lost Customers
2504,93,5,5458.179999999999,2,2,3,223,Lost Customers
2505,12,9,10295.31,5,5,5,555,Champions
2506,106,4,5594.41,1,1,3,113,Lost Customers
2507,47,4,5405.0,3,1,3,313,Average Customers
2508,56,10,12948.97,3,5,5,355,Loyal Customers
2509,25,8,8313.9,4,4,4,444,Potential Loyalists
2510,111,6,8315.039999999999,1,3,4,134,Lost Customers
2511,32,4,5381.19,4,1,3,413,Average Customers
2512,111,6,5536.07,1,3,3,133,Lost Customers
2513,106,7,8203.29,1,4,4,144, At Risk
2514,46,3,4414.05,3,1,2,312,Average Customers
2515,24,3,4764.52,4,1,2,412,Average Customers
2516,83,3,1978.9299999999998,2,1,1,211,Lost Customers
2517,145,4,5104.02,1,1,2,112,Lost Customers
2518,70,5,7538.469999999999,2,2,4,224,Lost Customers
2519,108,4,2487.22,1,1,1,111,Lost Customers
2520,11,5,4496.29,5,2,2,522,New Customers
2521,208,3,3422.3,1,1,1,111,Lost Customers
2522,24,8,9637.08,4,4,5,445,Potential Loyalists
2523,6,10,9855.77,5,5,5,555,Champions
2524,184,6,4384.97,1,3,2,132,Lost Customers
2525,303,1,1977.36,1,1,1,111,Lost Customers
2526,53,6,6039.110000000001,3,3,3,333,Average Customers
2527,40,7,8751.73,3,4,4,344,Average Customers
2528,25,7,9485.91,4,4,5,445,Potential Loyalists
2529,98,7,9000.92,2,4,5,245, At Risk
2530,9,7,5560.28,5,4,3,543,New Customers
2531,5,7,7233.38,5,4,4,544,Potential Loyalists
2532,140,1,71.49,1,1,1,111,Lost Customers
2533,18,3,4689.75,4,1,2,412,Average Customers
2534,45,7,8069.62,3,4,4,344,Average Customers
2535,14,6,5517.49,5,3,3,533,New Customers
2536,7,6,9145.1,5,3,5,535,New Customers
2537,22,11,11743.039999999999,4,5,5,455,Loyal Customers
2538,35,9,11849.7,3,5,5,355,Loyal Customers
2539,40,5,5493.46,3,2,3,323,Average Customers
2540,20,7,7819.73,4,4,4,444,Potential Loyalists
2541,20,2,3358.87,4,1,1,411,Average Customers
2542,43,7,10741.16,3,4,5,345,Average Customers
2543,22,4,5543.46,4,1,3,413,Average Customers
2544,32,6,6633.58,4,3,3,433,Average Customers
2545,117,3,2916.92,1,1,1,111,Lost Customers
2546,19,4,2419.01,4,1,1,411,Average Customers
2547,184,3,2217.0600000000004,1,1,1,111,Lost Customers
2548,3,13,14027.08,5,5,5,555,Champions
2549,57,4,6211.0,3,1,3,313,Average Customers
2550,11,5,6139.76,5,2,3,523,New Customers
2551,265,4,4894.98,1,1,2,112,Lost Customers
2552,35,6,8603.02,3,3,4,334,Average Customers
2553,150,7,8252.1,1,4,4,144, At Risk
2554,59,5,4993.71,2,2,2,222,Lost Customers
2555,1,6,9456.4,5,3,5,535,New Customers
2556,14,2,1917.48,5,1,1,511,New Customers
2557,30,3,5222.06,4,1,2,412,Average Customers
2558,32,4,5684.29,4,1,3,413,Average Customers
2559,12,8,5364.14,5,4,3,543,New Customers
2560,45,11,9706.619999999999,3,5,5,355,Loyal Customers
2561,1,4,7146.860000000001,5,1,4,514,New Customers
2562,101,7,8220.23,1,4,4,144, At Risk
2563,57,5,4716.139999999999,3,2,2,322,Average Customers
2564,47,5,2828.34,3,2,1,321,Average Customers
2565,29,9,11516.51,4,5,5,455,Loyal Customers
2566,17,10,8489.6,4,5,4,454,Potential Loyalists
2567,71,4,5954.21,2,1,3,213,Lost Customers
2568,72,4,3918.87,2,1,2,212,Lost Customers
2569,75,7,9585.83,2,4,5,245, At Risk
2570,93,8,8168.89,2,4,4,244, At Risk
2571,45,3,3652.28,3,1,1,311,Average Customers
2572,79,8,10111.81,2,4,5,245, At Risk
2573,14,4,4088.91,5,1,2,512,New Customers
2574,27,11,11811.560000000001,4,5,5,455,Loyal Customers
2575,10,5,4119.53,5,2,2,522,New Customers
2576,78,7,8271.03,2,4,4,244, At Risk
2577,93,6,5240.639999999999,2,3,2,232,Lost Customers
2578,38,4,4676.02,3,1,2,312,Average Customers
2579,49,3,2288.84,3,1,1,311,Average Customers
2580,64,8,9493.86,2,4,5,245, At Risk
2581,134,5,5903.89,1,2,3,123,Lost Customers
2582,52,5,5104.43,3,2,2,322,Average Customers
2583,92,4,4046.62,2,1,2,212,Lost Customers
2584,38,5,3983.61,3,2,2,322,Average Customers
2585,5,7,7066.38,5,4,4,544,Potential Loyalists
2586,19,3,3379.79,4,1,1,411,Average Customers
2587,64,9,9007.27,2,5,5,255,Loyal Customers
2588,178,3,5656.6900000000005,1,1,3,113,Lost Customers
2589,67,5,5101.54,2,2,2,222,Lost Customers
2590,50,6,8720.42,3,3,4,334,Average Customers
2591,42,6,9027.71,3,3,5,335,Average Customers
2592,37,8,11062.61,3,4,5,345,Average Customers
2593,60,4,3940.27,2,1,2,212,Lost Customers
2594,91,6,9467.470000000001,2,3,5,235,Lost Customers
2595,44,8,10273.25,3,4,5,345,Average Customers
2596,72,5,7674.39,2,2,4,224,Lost Customers
2597,5,6,7670.71,5,3,4,534,New Customers
2598,87,6,7871.62,2,3,4,234,Lost Customers
2599,53,7,7725.21,3,4,4,344,Average Customers
2600,171,3,4973.54,1,1,2,112,Lost Customers
2601,36,8,9798.03,3,4,5,345,Average Customers
2602,71,8,7898.91,2,4,4,244, At Risk
2603,14,7,7817.9400000000005,5,4,4,544,Potential Loyalists
2604,86,6,6086.83,2,3,3,233,Lost Customers
2605,115,5,6656.209999999999,1,2,3,123,Lost Customers
2606,5,10,12338.51,5,5,5,555,Champions
2607,5,8,7870.34,5,4,4,544,Potential Loyalists
2608,17,7,4403.82,4,4,2,442,Average Customers
2609,181,8,8362.17,1,4,4,144, At Risk
2610,112,8,8499.220000000001,1,4,4,144, At Risk
2611,2,7,5700.59,5,4,3,543,New Customers
2612,209,2,1924.4700000000003,1,1,1,111,Lost Customers
2613,98,5,4933.99,2,2,2,222,Lost Customers
2614,20,4,6322.41,4,1,3,413,Average Customers
2615,55,9,13460.630000000001,3,5,5,355,Loyal Customers
2616,42,11,13134.119999999999,3,5,5,355,Loyal Customers
2617,126,7,10695.449999999999,1,4,5,145, At Risk
2618,7,10,9670.59,5,5,5,555,Champions
2619,76,2,3869.2699999999995,2,1,2,212,Lost Customers
2620,30,8,8317.97,4,4,4,444,Potential Loyalists
2621,9,7,6926.01,5,4,4,544,Potential Loyalists
2622,16,7,6595.22,4,4,3,443,Average Customers
2623,10,5,6916.33,5,2,4,524,New Customers
